gene,score
LRCH1,0.9300988289370405
AGA,0.9299027092565325
GTF2H1,0.9294457752834914
HCRTR1,0.9290985507049685
SLC25A18,0.9290861094334248
IFT122,0.9289786620882788
SGK1,0.9288662382345162
CD109,0.928266568946134
TBC1D4,0.9277159861291132
GSTO2,0.9276644114034437
GDPGP1,0.9276515177220261
SRRD,0.9272441226302205
TGFBI,0.9270473243349011
METTL24,0.9263987947800952
DACT1,0.9263779839258777
DND1,0.9261248606012078
LDLRAP1,0.9260018051153986
ANGPTL7,0.925841199610023
MROH8,0.925598255507525
PPP3R2,0.9250947233174314
CD99,0.9250607925768586
TXK,0.9250521967892474
CLEC18B,0.9248615060272312
UPP2,0.9245805594952917
HDHD3,0.9245016139722265
C14orf178,0.923488894468611
ECHDC3,0.923086249680486
PLCD3,0.9229335613479103
IL20RB,0.9222823173338585
SSH1,0.9219432361330718
MAEL,0.9217403303044494
SLC6A13,0.9216919224478993
EVI2B,0.9211013013570035
ALOX15B,0.9210816215274717
AQP1,0.9203640994668354
THBD,0.9203607063927777
PDE5A,0.920228602709483
ARSF,0.9193430103805448
MICB,0.9185160051303284
SLC47A2,0.9184630731750355
PDLIM3,0.9183581140841981
SPTY2D1-AS1,0.91820090165288
ARHGAP1,0.9173515021138853
NMUR2,0.9172501623020431
HAP1,0.916386964261882
HLA-DMB,0.916019607443952
C2CD2,0.9157314223540243
DKK3,0.9155617686511627
MAN1A1,0.9154036514000955
RYR3,0.9149231921135911
DNAJC17,0.9147671107069585
CDH23,0.9147211911047171
RNF103-CHMP3,0.9146619254111846
RPS6KA5,0.9146363642532863
P2RY11,0.9145212259402777
EPHA1,0.9145121777427921
GPR82,0.9142690074353567
PCDH18,0.9142635785168651
ERVMER34-1,0.9141258197101413
CCDC158,0.9138980313384323
TNFAIP8,0.9134526338171861
KIF4A,0.9134254892247281
C1orf168,0.9131196601497026
NPIPA1,0.9128934552125535
ABT1,0.9123179898524466
RGS5,0.9120359122958218
PODNL1,0.9119707652739232
PCDHGA10,0.911681901569184
LRRC63,0.9116531735421661
COX7A2L,0.9114894011676702
CCDC3,0.9114656496492693
IL7,0.911459994525841
C2orf72,0.9111274732682314
CR1,0.9108119173809094
PIFO,0.9105866172635085
MRPL1,0.9094187211730084
MSRB3,0.9090346251897291
SPATA5,0.9089825980541854
ZNF286A,0.9086812930779029
KITLG,0.908286791667515
ASTN2,0.9079639972222039
LSP1,0.9077004684704252
CPO,0.9075484587526607
ERCC3,0.907125229315255
GRB10,0.9069377054223584
ITGB4,0.9059645717827439
FAM167A,0.9058829118004331
MYL9,0.9055904288166996
C3AR1,0.9055569504860014
HIST3H2BB,0.905522341130618
C2orf73,0.905056132755154
CDK11A,0.9049448399260767
POLD3,0.9046634409842631
PCDHGA1,0.9045335993503398
NSA2,0.9042069594210965
CTXN3,0.9041051671993795
RGS6,0.9038619968919445
TNKS1BP1,0.9035905509673655
NPIPB6,0.9035790145155708
WNK4,0.9035704187279596
JADE2,0.9032559938653221
SSRP1,0.9031881323841776
ZNF641,0.9030892808266434
GATSL3,0.9027492948061084
TSPAN14,0.9026572293966887
C3orf67,0.9025439007231776
GGA2,0.9022984683663706
PRR19,0.9020835736760793
HHIPL1,0.9016714282805935
ITGA10,0.9016467719424441
ADORA2A,0.9014325558669644
KANSL1,0.9013911603634664
P2RY2,0.9010609011552289
DDAH2,0.9007921696898955
PLXDC2,0.9006250042413425
FAM46B,0.9004793282618189
RPL9,0.9002899947294255
EEF2K,0.9001667130386787
FIGN,0.8989535759607487
OLR1,0.8987848270776359
ANTXR1,0.8986995478163303
NYNRIN,0.8986325911549349
SLC35E2B,0.8983493825736245
BHMT2,0.8977381768334478
FZD6,0.8964587617089333
CSGALNACT1,0.8963377420675585
TPRG1,0.8963067519911694
ABCC11,0.896297477588746
P2RY14,0.8954297554498426
POLR2F,0.8953458334181604
STBD1,0.8950947459379252
TEX2,0.8946669924017763
ZBTB48,0.8943394476527845
TK2,0.8942605021297196
ABCC3,0.8941596147277514
PELI1,0.8940605369652799
PHYHD1,0.893758553374186
TMEM8A,0.8934674276200752
PSMG4,0.8932642955865152
TAS2R20,0.8929224999264838
SIGLEC11,0.8927485483298163
PIPOX,0.8926487919525331
EEF1A1,0.8922986267098265
KCNMB1,0.8922456947545342
PUS7,0.8920531943530202
RAB6C,0.892010215414962
LRR1,0.891427285291929
HECW2,0.8901508108315972
HTR1F,0.8900528640938118
ABHD14B,0.8898890917193162
SSC5D,0.8897585714705811
CDCP1,0.8894986619977967
SLC6A5,0.8888358815319507
NKAIN4,0.8886721091574548
PAPSS2,0.8881991146338762
COL6A2,0.8871103902713782
GRM2,0.8863471748134376
LRRC37B,0.8863019338260075
IGFALS,0.8862944690630821
FAM86C1,0.8859866041436225
ITM2C,0.8858110691123945
HIST1H4H,0.8855013945534376
TRAPPC12,0.8853844466009315
MACROD1,0.885312061021044
TFR2,0.8852163763326297
SLC6A4,0.8851826717969948
RERGL,0.8851315494811991
PDYN,0.8851087027825469
CKLF-CMTM1,0.885106666938113
TPCN2,0.8845031521657994
SETD1B,0.884473971728907
TCEA3,0.8841706309081906
TAS2R46,0.8841697260884418
SLC6A12,0.8840376224051467
PLAU,0.8839801663511105
RGS22,0.8838430861591986
BCL2L15,0.8836641580539135
PCDHGA7,0.8836277390590332
CD55,0.8833173858852644
DNAJC2,0.8832854909891262
TMC1,0.8829973058991989
TRAF5,0.8825310975237346
HSPB7,0.8823214055469978
LOXL3,0.882020100570715
CD22,0.8819841339857085
ESPN,0.8818352911370645
SYNC,0.8816002642073667
CEMP1,0.8813661420974177
SLC23A3,0.8812779221719295
HPR,0.8811657245231039
RDH5,0.8811075898542562
CNGA3,0.8809705096623442
DESI2,0.8808062848779735
HS3ST3B1,0.8807391020116407
DR1,0.8803880319491854
ANKHD1-EIF4EBP3,0.8803344213790814
GSDMD,0.8801692917749623
ITM2A,0.8801111571061152
TNC,0.880089667637086
PRRT4,0.8799553019044196
TMEM241,0.8798410684111592
GTDC1,0.8797894936854891
VASH2,0.8797892674805522
NOM1,0.8793298452532028
MED23,0.8791735376416324
C1QTNF2,0.878965429099456
TOR3A,0.8788518742210067
TM6SF1,0.8786120969876287
DNAJC5G,0.8785494382200386
DENND2D,0.8785435568916727
CDK11B,0.8783474372111645
L3MBTL2,0.8782693965078484
AMOT,0.8770949404741707
ZNF205,0.876858103904976
SEPT9,0.8768162559916033
ZNF816,0.876709487261269
SARM1,0.876421528376278
PER2,0.876366108166677
SIGLEC8,0.8759367711959682
MCF2L,0.8758426699421141
ANKRD18B,0.8755633068447354
HLA-DOA,0.8753766877715875
GPR161,0.8753762353617129
LMO3,0.8751887114688163
GJA1,0.8751251478814778
NPHP4,0.8750887288865963
GPR26,0.8749317426602157
CRLF3,0.8748690838926251
ARHGAP42,0.8748516661124647
CDRT4,0.8742691883993065
SNX7,0.873887806875273
ZNF337,0.8738672222259921
CBX5,0.8735392250671262
PDE8B,0.8734921744401994
ARMC3,0.8733765837173165
POC1B,0.8733693451593272
TOMM22,0.8732946975300684
RWDD2B,0.8732901734313255
FES,0.8731320561802584
LILRB4,0.8731202935235266
ARL17A,0.872951997050288
ADAMTS2,0.8727830219622378
TLR5,0.8727095053576642
C6orf118,0.8726031890372039
AK8,0.8725810209533634
GPR27,0.8725194932104587
RHOC,0.8725065995290414
SHISA7,0.8723208852756419
DYNLL2,0.8716366153407663
PCDHGA6,0.871374443818611
CFAP57,0.8712038852960008
MTTP,0.8710722340225802
LY96,0.8710500659387392
PTPN21,0.8708704592186428
FAM188B,0.870800335688127
CYTL1,0.8707478561427086
FAM155B,0.8707274976983651
SPATA9,0.87068587598993
RPUSD1,0.8704255141072709
MED16,0.8703151260979421
ART3,0.870292053194353
SLC2A9,0.8702687540858269
PLEKHG3,0.8701101844248854
BCAR3,0.8699633774206755
PABPC1L,0.8696550600913421
C1orf174,0.8691709815258429
BCLAF1,0.8691332053013392
ACAN,0.8691047034792584
ARL17B,0.8688581400977661
HTR2B,0.8688167445942677
PLEKHH1,0.8688022674782901
TMPRSS3,0.8687613243846662
ANAPC15,0.868711333093556
FRA10AC1,0.868334701873203
RASL12,0.8682715906957384
ERBB3,0.8681329270692663
RTKN,0.8679318308801407
DAAM1,0.8677626295871531
TOP1MT,0.8676823268344656
PDE11A,0.867637764461847
NAA40,0.8675104110822321
C3orf58,0.8672229046071159
ZNF829,0.8671799256690577
HRC,0.8671523286667256
