gene,score
SYCP3,0.913261490645295
ZNF185,0.9131671631865041
HPSE2,0.9131461261273492
RAD21L1,0.912986651646659
CD22,0.9128251413215348
TSPAN14,0.9127823885884133
PSD4,0.9127484578478409
NUP155,0.912148562354522
USP51,0.9120745933400741
HADH,0.9120169110811017
IGFALS,0.9118934031854181
LINC01420,0.9117977184970039
DOCK9,0.9117739669786031
GPR21,0.9116572452310344
ZNF641,0.9116246717200849
C1QTNF5,0.9113043655290819
GRAMD3,0.9112867215439846
CHODL,0.911282649855116
P2RY14,0.9112073236110455
FOXD4L3,0.911109603078197
TBX18,0.9110804226413046
ZFP82,0.9108897318792885
SATB1,0.9105612823105477
JADE2,0.9105151365033689
ABHD14A-ACY1,0.9103733060077773
SLC4A7,0.9101961875419894
ZNF205,0.9101025386980098
ISYNA1,0.9100903236314035
EPHB6,0.9098507726029634
DNAJC21,0.9094782130714782
NUTM2B,0.9093119524426745
ERBB3,0.909302451835314
NPIPB3,0.9090900453993309
F2RL1,0.9090506857402672
ZNF829,0.9090337203699806
RGPD5,0.9090276128366778
ZNF836,0.9090025040886542
GGN,0.908816563630318
AK8,0.9086645539125535
FUT9,0.9086598036088741
SRGN,0.9086204439498092
MYH15,0.9085519038538535
C10orf67,0.9083713923140084
TEX2,0.9083089597513556
CFAP57,0.9079045053237332
ZNF572,0.9075767343698045
ITM2C,0.9074321894149665
BCL2L15,0.9073982586743935
PCDH7,0.9073059670600369
CA1,0.907293751993431
CNTNAP3B,0.9067013212630377
GRB10,0.906689106196432
ZNF781,0.9066599257595398
CBLN4,0.9066551754558599
ITGA11,0.9065968145820753
TAS2R19,0.906579849211789
YDJC,0.9065696699896169
SLC17A9,0.9064434476346879
FA2H,0.9064346256421391
PTPN7,0.906338262338914
ZFP36L1,0.9063138322057015
AMOT,0.9059460229778978
KIF4A,0.9056677909052048
TTC9C,0.9054608133877132
ZNF727,0.9051995466853062
ZNF91,0.9051629014854883
NPHP4,0.9051323638189723
LAMA1,0.9049830685604543
ZNF416,0.9049471019754479
TMPRSS3,0.9046057587252901
TAS2R46,0.9045487550811289
NGB,0.9044456056297885
ZDHHC22,0.904427961644691
ENOSF1,0.9042895242231558
FAM65C,0.9041734810903983
CTXN3,0.9041538012608663
ERCC6,0.9040452228910353
TLR5,0.9040330078244284
EFCAB1,0.9033645722351531
TMSB4Y,0.9032987465984437
HAUS4,0.9032987465984434
DOK4,0.9031650594805883
PHLDB3,0.9031012696883127
ACTA2,0.9030157642220701
SAP25,0.9029784404074408
ABHD12B,0.9029397593631878
CENPP,0.902839324371094
RPUSD1,0.9023500430920409
PDLIM1,0.9022122842853165
NSA2,0.9020555242638727
CACNA1I,0.9018390461390208
GIT1,0.9014088043485641
ZSCAN30,0.9006636852855949
MMRN1,0.9006046457969998
CLEC18A,0.9004940315827332
CCDC149,0.9001194362068149
ZNF470,0.9000447885775557
ANKRD26,0.8998269532230806
CCDC178,0.8997964155565659
ADARB1,0.8997251610013642
PDZD9,0.8996763007349402
FES,0.8993492083958223
CLN6,0.8990770838564323
FBL,0.8990255091307623
SLC19A3,0.8988884289388503
TATDN2,0.8987323475322175
SEMA6C,0.8987323475322172
ZNF28,0.8985613365997326
KIAA0922,0.8984995826518909
IZUMO1,0.8983441798600698
ANGPTL1,0.8983401081712012
DAAM1,0.8982851403714734
FCHO2,0.8982776756085479
UNC13A,0.8982525668605245
ZNF845,0.8981867412238146
DNAL1,0.8981209155871036
ITGA10,0.8980829131576623
DPYSL3,0.89794108266207
UTP6,0.8977822867961917
SLC47A2,0.8975698803602096
PCDHGA5,0.8972434666359036
DNAJC5G,0.8970045942222736
C3AR1,0.896978128244627
ASPN,0.8968145820750681
TPCN2,0.8967921877862909
AQP4,0.8967664004234551
FAM133B,0.8965546726022844
TAS2R50,0.8963999484252743
HPDL,0.8963436233959248
BCAR1,0.8963293724848838
C2orf72,0.8963103712701636
ZNF547,0.8962839052925171
FUT10,0.8960151738271845
DND1,0.8958930231611236
ATXN7L1,0.8958645213390425
RGS22,0.8958143038429952
PLEKHB1,0.8956629727400429
SNTA1,0.8956371853772078
DDX3Y,0.8955123202519024
SLC16A6,0.8954023846524478
RGS18,0.8952239089570367
TRIM59,0.8948628858773472
IRAK3,0.8947800948703505
SMOC2,0.894708161700337
VANGL1,0.8944747182052001
TBX15,0.8944557169904792
LECT1,0.8941442327920248
TK1,0.8941164095847555
FHL5,0.893730956371854
PLXDC2,0.8933970778846219
ABCA2,0.8932749272185617
PLSCR1,0.8932437109372348
B4GALT2,0.8932314958706287
ZNF354A,0.8932260669521371
KITLG,0.8930964515231511
PDYN,0.8930136605161545
CCDC148,0.892841970968858
MYOM2,0.89279582516168
ADAMTS18,0.89257527534796
MEIKIN,0.89245787498558
MRPL22,0.8924096933339665
PLA2G4B,0.8922332534829909
GTF2H2C,0.8920880299133405
HS3ST5,0.892062242550506
SMARCAL1,0.8920228828914417
PLAU,0.8920018458322868
CRHR1,0.8918369424331061
OSGEPL1,0.8917426149743145
MFAP4,0.8916998622411929
CHRM5,0.8916930760930788
CHD3,0.8915023853310621
IQGAP2,0.8912546909248845
EXOC3,0.8912126168065744
RERGL,0.8910816441479654
PHLDB1,0.8910707863109824
EEF1A1,0.8909567790226588
FYCO1,0.8909262413561441
NOMO3,0.8907016198535549
CDH6,0.8906507237426963
NFASC,0.8905441812172996
ABCC2,0.890506178787858
KCNG3,0.8904851417287029
C11orf45,0.8904356028474678
HP,0.8903426326182999
FUT7,0.8902388045521489
CKAP2,0.8898655664058528
TYROBP,0.8896287298366571
MARCH2,0.8896233009181659
SEMA3B,0.8893532122232098
DDX20,0.8891917018980857
NPLOC4,0.8890783732245742
KHK,0.8889684376251192
ZNF501,0.8889216132031296
SLC6A4,0.8886182723824128
PCDH19,0.888604021471373
SUSD2,0.8883095026432045
OTOF,0.8881812444438413
SUMO3,0.8881547784661946
SCIN,0.887859581023215
RAB11FIP3,0.8876668544167643
MYH11,0.8876125652318491
EPHA1,0.8875711697283512
FOXK2,0.8874897359509772
LONRF3,0.887343833766516
POLR3C,0.8872053963449805
NMD3,0.8871463568563844
RAB31,0.8871226053379843
RBM11,0.8871029255084522
TFPI,0.88706899476788
WWOX,0.8870642444641994
FAM96A,0.8869787389979573
GIMAP5,0.8869156278204927
BMF,0.8867568319546141
DR1,0.8866842201697895
MED16,0.8862682292903725
MYRF,0.8861732232167695
WBP2NL,0.8860843246764707
PPIG,0.886048358091464
NCOA5,0.8860252851878746
POU3F2,0.8859648884696555
SLC45A3,0.8858033781445316
STKLD1,0.885665619337808
ABHD17C,0.8856466181230872
NINL,0.8854973228645692
ANKRD18B,0.8854762858054138
FFAR4,0.8854647493536194
SEPT10,0.8853534565245426
TRPM3,0.8848655324751121
ZNF730,0.8848207438975566
NCK1,0.8845608344247724
SLX1B,0.8843592858257723
RHPN2,0.884223562863483
IKZF5,0.8841387360120527
PPARGC1B,0.8839405804871096
RTTN,0.8839066497465375
ZNF468,0.8838991849836116
CXCL2,0.8837152803697095
C1QTNF7,0.8835951655480833
FAM117A,0.8835938083184605
ZNF233,0.8834641928894741
PODN,0.8830970622764818
COL18A1,0.8830027348176895
TRA2A,0.8829409808698483
DTWD1,0.8828147585149194
ETV4,0.8827516473374555
PLEKHG3,0.8826674991008356
DRICH1,0.8825032743164657
RNASEH2B,0.8823397281469066
CLCA4,0.882244043458493
BCAR3,0.8821693958292334
DYNLL2,0.8820723539111961
SRGAP3,0.8820282439484523
NEUROD1,0.8819576680080623
ST3GAL1,0.8813462360629488
KCNMB1,0.8809967494350534
CAPZA2,0.8809411030205144
XKR6,0.8809234590354169
ZBTB16,0.8809085295095649
POU3F1,0.8808963144429592
GGA2,0.8807409116511378
HOOK1,0.8805210404522287
VWDE,0.8804552148155189
CSRP1,0.8804334991415521
TEX29,0.8804124620823977
NME4,0.8803242421569091
AMN,0.8802896328015257
TCEA3,0.8802658812831253
PELI1,0.8800975848098861
C1orf168,0.8800636540693137
DHRS9,0.8800283660991185
ANO6,0.8799991856622263
SUMO4,0.8799835775215633
KDM6B,0.8799584687735396
RHOC,0.8799421820180648
NEBL,0.87990214374419
ELF1,0.8797562415597283
CATSPERB,0.8797304541968938
SKIL,0.8796266261307417
ABCG1,0.8795662294125232
CD163,0.8795635149532774
CLDN15,0.8791108788740419
WDR35,0.8788801498381501
CSRP2,0.8784539797365614
C10orf105,0.8784166559219319
ZNF350,0.8783766176480569
RBM27,0.878328435996444
CTBS,0.8782334299228413
ACVR1C,0.8781669256713198
MTBP,0.8779477330872221
CD44,0.8778710496135288
HPCAL4,0.8777251474290678
RNF180,0.8774849177858156
SUPT6H,0.8774353789045799
ZNF540,0.8772148290908602
BRCA2,0.8771605399059443
AGFG2,0.8770573904546043
PER2,0.8770241383288434
DCAF6,0.8770139591066718
ETS2,0.8769074165812744
ELOVL7,0.876650221567736
PCGF1,0.8764486729687361
XKR7,0.8762423740660562
YAE1D1,0.8757225551204875
PRSS3,0.8756268704320739
EDN3,0.8755413649658319
RFPL3S,0.8754992908475223
PARVG,0.8754192142997713
HTR1F,0.8752665259671958
CNTN2,0.8750955150347115
TIE1,0.8750737993607449
PTEN,0.8749808291315763
YES1,0.8747263485772845
CREBL2,0.8746320211184933
SMC4,0.8744854403192204
C9orf116,0.8744487951194022
FAM47E,0.8744073996159039
SUGP1,0.8743388595199476
C2CD2,0.8741590265949143
CDC42EP1,0.874139346765383
PBX1,0.8738964026628844
CXXC4,0.87384754239646
EBF3,0.8736358145752887
HLX,0.8732917568658858
RABEPK,0.8732415393698385
IGFL2,0.8731628200517106
FRA10AC1,0.8727997611275864
CLEC4A,0.8727841529869229
ISG20,0.8727380071797447
PPP3CC,0.8727373285649331
ARHGEF4,0.8723932708555294
FAM150B,0.8723891991666614
TAS2R3,0.8721924008713415
RCOR2,0.8721801858047353
ZBED9,0.8721123243235912
PICK1,0.8720987520273618
RFESD,0.8720858583459442
TIFA,0.8719426706207292
ITM2A,0.8715606104818846
TGIF1,0.8715402520375404
CNNM3,0.8713984215419484
TICAM2,0.8713529543495822
GALNTL5,0.8712158741576697
CPSF3L,0.8711839792615312
RWDD2B,0.8711656566616227
RCSD1,0.8711602277431304
GSTO2,0.8711018668693463
CASQ2,0.8709939671143262
DDAH1,0.8707910612857034
PITPNM2,0.8707069130490841
EPHX4,0.8706689106196428
HS2ST1,0.8705962988348183
CHSY3,0.8705420096499027
SYNC,0.8704612544873402
ARHGAP42,0.8703302818287315
ADSL,0.8702617417327749
RTKN,0.8698009622758021
RCOR1,0.8695790552324593
N4BP2,0.8695254446623552
KCNK9,0.8695010145291432
HOGA1,0.869220067997204
NIPAL4,0.8691664574270993
ST6GALNAC3,0.8690904525682174
ADORA2A,0.8690205552426381
KDM3B,0.8688264714065645
TPD52L1,0.8687830400586323
TG,0.8683066524609966
DSC2,0.8681587144321012
CARD6,0.8680847454176536
SFXN2,0.8680419926845324
RPL5,0.8679992399514112
DHODH,0.8679605589071588
CNOT6,0.8675974999830348
MCF2L,0.8675954641386002
PRR19,0.8674400613467792
TMEM102,0.867387129391486
MED21,0.867376271554503
SNRK,0.8673396263546848
BAAT,0.8672229046071159
ACVR1,0.8669406008455539
GNG12,0.8669127776382846
RCHY1,0.8667451597798576
SLC11A1,0.8665714343881272
CD151,0.8665008584477363
TCEAL2,0.8664961081440564
PPP1R14A,0.8664940722996222
PTRH2,0.8663909228482821
RPP21,0.8663868511594136
GTDC1,0.8662307697527806
SAMM50,0.8662171974565516
ZNF709,0.8660909751016223
TK2,0.865982396731791
FAM149A,0.8658792472804507
THBS4,0.8656905923628692
HTR1E,0.8656444465556905
TTF2,0.8656437679408794
MVB12A,0.8655684416968082
SLC17A6,0.8654333973493303
FAM60A,0.8653560352608256
SEPT9,0.8652800304019436
SPTAN1,0.8652006324690042
PRIM1,0.8651266634545569
CELSR1,0.8650771245733213
CGN,0.8650526944401087
MARCH8,0.8648273943227087
AOC2,0.8647018505825911
RGS1,0.8645403402574665
NRDE2,0.8645104812057627
GSDMD,0.8644439769542407
RABL2A,0.8642858597031737
SLC25A24,0.8642763590958137
SCN1B,0.8641175632299352
TVP23C,0.8638691902089454
SULT1C4,0.8637653621427941
RRP9,0.8637321100170329
ADM5,0.8636839283654204
EFNA3,0.8635970656695552
F10,0.8634857728404782
CTNND2,0.8634803439219864
TMEM260,0.8630731750351187
PACS1,0.8630704605758726
MAGOH,0.8630643530425696
OVCH1,0.8630507807463402
PSMA6,0.8630473876722833
MSTO1,0.8629612035912296
C1orf174,0.8629232011617883
WDR78,0.8628220875548832
TMEM231,0.8626049308152202
BRF2,0.8624508852530219
PCDHA7,0.8623945602236716
CAPN13,0.8623138050611091
GPAM,0.8620973269362576
PLD4,0.8618394533079078
SSTR2,0.8617946647303524
NELFA,0.8617125523381669
PLA2G12A,0.8616976228123153
C12orf73,0.861644690857023
TPPP3,0.8616222965682447
PUF60,0.8615530778574773
SCARA3,0.8615028603614301
CCSER1,0.8614580717838746
ELL,0.8614506070209488
ITGA5,0.8612456653478917
PRR34,0.8611370869780606
SFXN5,0.8608988931792426
CAMK1,0.8608839636533904
ZNF230,0.8607658846761989
FAM186B,0.8607638488317646
TTC7B,0.8606885225876937
MAP6,0.8605568713142734
ZNF618,0.8600112650058696
NUTM2A,0.8599725839616179
ABHD14B,0.8598857212657524
PAM16,0.8597981799550759
BTNL2,0.8597873221180937
CRLF3,0.8597499983034633
MLX,0.8597065669555303
B4GALNT1,0.8596767079038264
BTBD16,0.8595966313560759
BAIAP2L2,0.8595280912601199
INPP5K,0.8594860171418099
LRRC55,0.8594609083937865
ADAMTS9,0.8592960049946049
CDYL2,0.8591134576103252
LDLRAD3,0.8591127789955147
GCHFR,0.8590618828846559
GOLPH3L,0.8587639709824305
TMEM243,0.858537992250219
DUSP19,0.8584395931025596
NCAM2,0.8584280566507644
KCNA4,0.8583819108435862
PARD3,0.8583459442585794
DCAF17,0.8582461878812967
CDC42EP2,0.8582013993037412
BCLAF1,0.8581905414667581
HLA-DRA,0.8577494418393178
F11R,0.8577094035654418
FAM198B,0.8575648586106038
ZNF841,0.8575234631071061
AKAP5,0.8574684953073786
METTL7B,0.857389097374439
NOD2,0.8572995202193284
TSKU,0.8572757687009278
ZHX3,0.8567247334740328
MS4A6A,0.8565930822006121
CDH7,0.8565367571712623
UBE2F-SCLY,0.8565292924083364
TMEM165,0.8564722887641747
ZNF23,0.8563257079649019
SPP1,0.8562809193873465
DCTN5,0.8562639540170605
ARMCX6,0.8562551320245116
ZNF778,0.856232737735734
TRIL,0.8562042359136528
SAMSN1,0.8561974497655387
IFNLR1,0.8561838774693095
PLXNB3,0.8560345822107913
ST8SIA4,0.8559830074851208
BORA,0.8559056453966166
PPFIA4,0.855852034826512
LEO1,0.855811996552637
GRM4,0.8557570287529094
ARAP1,0.8556437000793976
HEATR4,0.8555880536648598
PNPLA4,0.855526299717018
PCGF3,0.8555045840430517
GATC,0.8554652243839872
RAI2,0.8554469017840782
ADAT3,0.8554061848953916
WDR62,0.8552534965628158
REP15,0.8551327031263787
NYAP2,0.8550607699563653
CNTN4,0.8547594649800825
LPP,0.8546943179581834
ST18,0.8545986332697696
CIDEA,0.85451923533683
ZNF14,0.8544934479739953
HCRTR1,0.8543054716712257
SEC14L2,0.854257290019612
PCYT1B,0.8542552541751777
SLC9A8,0.8541405682720431
HNMT,0.8539885585542792
MAOB,0.8537700445849932
PRX,0.8536234637857207
SLC23A3,0.8535366010898553
C5,0.8534700968383336
ANAPC15,0.8533146940465121
KCNJ8,0.8532352961135724
SLC16A2,0.8531769352397888
SIGLEC8,0.8531382541955365
ADCY10,0.8528661296561458
TRAPPC13,0.8526170780203448
ANO10,0.8526170780203447
HIST3H2A,0.8524399595545569
RSU1,0.8523849917548303
MTUS1,0.8522954145997194
ID4,0.8521026879932683
RPIA,0.8519893593197564
SPDYE5,0.85195339273475
PELO,0.8519011393942684
CMTM3,0.8518848526387935
VAMP5,0.8518672086536961
XPR1,0.8518258131501978
CD37,0.851654802217713
LRRTM4,0.8515441880034472
ARRB1,0.8515346873960871
