gene,score
CARD6,0.8845499765877886
ELL,0.8838258945839753
RBM11,0.8836969577698001
HIST3H2BB,0.883416011237862
CHI3L2,0.8833983672527641
NFATC1,0.8833902238750262
DNAJC17,0.8831493156169626
TMSB4Y,0.8827183952116943
DAAM1,0.8827156807524477
LMO3,0.8826009948493134
NOMO3,0.8824293053020172
TOP1MT,0.8823146193988829
IL20RB,0.8822223277845266
GTF2H1,0.8822196133252801
ENOX2,0.8818328028827562
ARSF,0.8816909723871634
NANOS3,0.8816733284020656
BMP8A,0.8816624705650827
ITGB4,0.8815226759139245
SLC4A9,0.8814107044700359
MSRB3,0.881312305322376
PIWIL2,0.881058503382895
EMP1,0.8809139584280565
FBXL22,0.8808332032654944
B3GNT2,0.8808142020507738
NR1D2,0.8807551625621781
PARVG,0.8805746510223328
C8orf88,0.8801973411871687
NPB,0.8800894414321486
LILRA4,0.8799557543142942
ABT1,0.8798132452038898
TFEC,0.8797793144633168
C7orf25,0.8792574596733151
PDPR,0.8792330295401029
METTL10,0.8792153855550056
SLC19A3,0.8790789839779042
GABBR1,0.8790579469187496
ERV3-1,0.8789636194599586
CEMP1,0.878932403178632
MTTP,0.8789215453416489
MSX1,0.878888971830699
ITGA10,0.8786874232316995
GDPGP1,0.87860327499508
BACE2,0.8784329426774068
ANGPTL7,0.8782707537374714
EMP2,0.8778201535026707
PSMA4,0.877426556912031
TCN2,0.8773933047862705
COMMD5,0.8769759566772304
ANTXR1,0.8769108096553313
ZNF586,0.8768571990852272
CBX5,0.8766705800120793
TTF2,0.8766631152491536
ITGB8,0.8766576863306619
LMO2,0.8766210411308439
F11R,0.8766142549827293
LRRC41,0.876494818775915
PODNL1,0.8764038843911812
ACTL10,0.8763774184135347
SLC4A11,0.8763543455099455
PXN,0.8761894421107637
TBC1D22A,0.8760258959412048
TNFAIP8,0.8759729639859123
C5,0.8758861012900468
SLC22A13,0.8756913388391616
GABARAP,0.875381890485142
SIGLEC8,0.8753079214706939
PARVB,0.8752862057967274
FBLN7,0.8751884852638795
EXOSC10,0.8750941578050883
ZBTB34,0.8749835435908223
NPHP4,0.8746428789554758
STARD5,0.8746367714221731
FAM188B,0.8745641596373483
RGS22,0.8745336219708331
LRRC37A2,0.8745091918376214
DKK3,0.8743924700900525
LBHD1,0.8740531626843289
CNKSR1,0.8738366845594772
KIF16B,0.8736337787308543
SESN1,0.8735991693754709
RHOC,0.8734525885761981
IFIT1,0.8734505527317642
CDRT4,0.8733182228435321
XKR6,0.8733141511546628
F8,0.8725683534768832
PAPSS2,0.8724448455811996
RDH5,0.8724054859221355
HIST2H3D,0.8720207113240452
LSP1,0.87169904790342
FOXD4L4,0.8716786894590762
MYL9,0.8715165005191409
ABCA6,0.8714086007641206
NEDD9,0.8713699197198675
CECR1,0.8711676925060561
PPP3R2,0.8709593577589428
DTNA,0.8707639166932456
BCL2L15,0.8704551469540371
SCUBE3,0.8704483608059231
