gene,score
FCGR2B,0.9668937764235644
FIGN,0.9668713821347866
TPD52L1,0.9668286294016651
CD177,0.9668232004831737
GYPA,0.9667058001207941
FAM184B,0.9666949422838104
TESK1,0.966620294654551
ALG3,0.9664730352404678
CLCA4,0.9664065309889462
EPHA8,0.9663793863964876
ABHD14B,0.9662083754640032
MMEL1,0.9660251494649128
ZFX,0.9660237922352899
SYTL1,0.9657835625920371
PDGFC,0.9652949599277958
GEMIN7,0.9652535644242979
ZNF611,0.9652142047652336
SLC12A7,0.9651795954098493
MS4A14,0.9651694161876779
ZNF676,0.9650540516697318
SLCO1A2,0.9650119775514224
BCL7B,0.9649074708704591
HRC,0.9648918627297961
NINJ2,0.9647133870343858
KCNN3,0.964701850582591
TMEM88B,0.9644718001615106
TTLL6,0.9642763590958139
ADIRF,0.9641677807259822
DTX1,0.9641582801186225
ZNF501,0.9639628390529259
ST6GALNAC2,0.9639621604381141
GNG12,0.9639465522974501
MAPK8IP1,0.9638339022387502
HADH,0.9638067576462928
RGS6,0.9636418542471107
CLN6,0.9635658493882292
COL6A6,0.9635251324995423
GOLGA8N,0.9633853378483839
FSCN3,0.9633500498781888
AMY2A,0.9632557224193976
EIF3L,0.9631586805013613
SLC22A6,0.9629170936284861
CBS,0.96290962886556
ACADL,0.9629062357915028
CCNT1,0.962834302621489
HLA-DOA,0.9627908712735567
RGPD2,0.9627277600960921
RPUSD1,0.9626972224295763
ITIH5,0.9625078888971834
C1QTNF7,0.9624488494085871
FUT9,0.9623334848906413
PCDH19,0.9620735754178569
KCNMB3,0.9619507461369856
CPM,0.9618048439525242
CCDC51,0.9613861386138614
SLC4A9,0.9612687382514815
LONRF3,0.9612348075109091
VEPH1,0.9609905061787883
SMC2,0.9608812491941454
RWDD2B,0.9603885748410351
SPRY3,0.9598959004879241
IL1R2,0.9595667723043726
ZNF781,0.9595158761935146
OXCT2,0.959371331238676
HIF3A,0.9590306666033295
WDR78,0.9590062364701174
SLC6A12,0.9588813713448113
N4BP2,0.9588447261449933
TGM1,0.9587992589526265
EGF,0.9587714357453568
ABCA6,0.958624176331273
GPLD1,0.9586153543387242
SMKR1,0.9585569934649397
ZSCAN30,0.9581572893409974
RAET1G,0.9578301970018802
CMTM4,0.9577786222762097
CDK10,0.9577535135281869
AK8,0.9576585074545845
ZBTB34,0.9576442565435429
PRR19,0.9576069327289145
STBD1,0.957532963714466
ANPEP,0.9574976757442709
FAM86C1,0.9574739242258697
C19orf81,0.9572174078271438
FAM167A,0.9569778567987022
CD37,0.956920853154541
NUTM2A,0.956600546963538
CHI3L2,0.9565381144008854
FAM188B,0.956494004438141
LRRC17,0.9564804321419119
TMC7,0.9564526089346428
PSMD13,0.9564492158605853
NPY1R,0.9562680257059294
CMTM3,0.9561628404101551
SLC10A5,0.9558920731003876
C1orf174,0.9558839297226505
METTL24,0.9556145196425062
GATSL3,0.9555405506280578
SEPT9,0.955532407250321
PRKCQ,0.955529692791075
LRR1,0.9554957620505024
CBLN4,0.9549705141864421
SLC25A24,0.9548266478464161
MMD,0.9547791448096149
TMC1,0.9545870968179753
OLR1,0.9545599522255173
SHISA7,0.9545239856405104
C22orf15,0.9542450749530065
RNASEH2B,0.9541554977978952
DHRS9,0.9540584558798582
CNKSR1,0.9540326685170235
MORN4,0.9540238465244745
HTR1F,0.9540136673023026
AXIN2,0.953622106556098
KLHL13,0.9535461016972153
C1QTNF5,0.9535074206529628
DDAH2,0.9534470239347443
EEF1G,0.9532902639133001
SLC11A1,0.9532604048615966
ALOX15B,0.9530785360921292
GRAMD3,0.9527358356123475
NAV1,0.952657794909032
PER1,0.9525885761982643
WASF3,0.9525526096132575
HAP1,0.9524467457026716
DEPDC1,0.952403992969551
ANKRD50,0.9521542627189384
ITGB2,0.952044327119484
ANAPC5,0.9518393854464267
EEFSEC,0.9515197578702356
SERF1B,0.9515007566555146
GPX1,0.951447824700222
NSA2,0.9512618842418858
CNPY3,0.9510372627392959
ALDH1L1,0.9507746388072664
NOTCH3,0.9506789541188528
VWDE,0.9503749346833247
ZNF502,0.9503118235058596
SERPINA3,0.9502548198616987
GHRL,0.9500865233884602
C4orf46,0.9500505568034529
LRRC37B,0.9496956412570663
FAM129B,0.9496841048052715
MOSPD1,0.9496237080870528
TSPAN14,0.9495999565686521
PROB1,0.9495544893762857
RAPH1,0.9493095094293525
PTPN21,0.9491337481931885
ABLIM1,0.9488019055503902
WFDC2,0.9487306509951888
CTDSPL,0.9486648253584781
SNN,0.9485759268181788
PIP5K1A,0.9484225598707916
ANGEL2,0.9483886291302195
RNF32,0.9482820866048232
PDE5A,0.9481735082349905
GPR45,0.9480778235465771
PROX2,0.9480574651022338
FGF22,0.9477222293853786
ANO5,0.9476591182079138
FBL,0.947608900711867
ARID3B,0.9475817561194088
IZUMO1,0.9475057512605267
RYR3,0.9474819997421265
IL15,0.9472947020541671
TFR2,0.9470130769074165
C11orf70,0.9469051771523967
XYLB,0.9466764839609388
PSMG2,0.946497329650717
GTF3C4,0.9463073175035118
TCEA3,0.9462163831187784
DBH,0.9461919529855661
ZNF185,0.9461702373115991
CYP3A5,0.9461030544452664
MYLK4,0.9459442585793881
PELO,0.9458492525057852
CTNNA3,0.9456415963734827
IKZF4,0.9456124159365901
AQP1,0.9455296249295944
RPL28,0.9454502269966543
ZNF714,0.9453199329528565
ZNF860,0.9452140690422709
GPR21,0.945191674753493
MAZ,0.9451719949239612
RCSD1,0.9450919183762101
BIRC3,0.9450871680725307
PRKAR2B,0.945018627976574
APOC1,0.9449249791325944
LY6G5B,0.9447824700221905
BTD,0.9446664268894327
GIT1,0.9446562476672608
TMEM182,0.9445639560529048
FDX1,0.9443997312685346
SDC4,0.944124213655087
KCNJ3,0.9440468515665821
AGA,0.9440346364999763
ZNF273,0.9438663400267376
FAM220A,0.9438147653010674
COX7A2L,0.9437984785455931
TAS2R3,0.9436471474426402
ZXDC,0.9433763801328731
LRRN3,0.9432528722371891
BCL2L15,0.9432379427113379
TMEM17,0.9432345496372807
RPL26,0.9432331924076574
ZNF230,0.943216227037372
C22orf23,0.9431816176819875
PKDREJ,0.9431490441710384
RREB1,0.9429759973941192
PLCD3,0.9427649481877595
SGK1,0.9427506972767189
PCDHGA2,0.9426936936325574
HLA-DMB,0.9426611201216074
TMEM39B,0.9424711079744028
WNK4,0.9424059609525037
GABARAP,0.9421508017833998
MCFD2,0.9421182282724498
ADRA1A,0.9421175496576387
ABT1,0.9420388303395114
MED30,0.9420205077396017
ZNF84,0.9419920059175212
ARMC2,0.9419037859920331
MAGEC3,0.9418956426142966
ABCB4,0.9417612768816291
CDH19,0.9417219172225653
BEND7,0.9416696638820842
GTPBP8,0.9415597282826293
P2RY2,0.9413792167427845
CDC42EP1,0.9413636086021219
IL18,0.9412475654693642
SEMA6C,0.9412387434768149
ZKSCAN3,0.941237386247192
SNAI2,0.9412156705732261
GYG2,0.9410901268331077
ADAM32,0.9408261456714558
WBP2NL,0.9407928935456947
C19orf12,0.9407718564865394
FLRT2,0.9407501408125734
SNX33,0.9406721001092572
SETDB2,0.9406598850426507
ZNF85,0.9405309482284762
ZNF699,0.9404264415475136
SF3B2,0.9403938680365641
TGFBI,0.9403850460440152
TFCP2L1,0.9403531511478767
TYMS,0.940214713726342
ABCB6,0.9401217434971739
MAPK15,0.9401122428898138
GREB1L,0.9400823838381102
SRGAP3,0.9400532034012168
TIE1,0.9396297477588749
SOX17,0.9396161754626455
SOX13,0.9395876736405655
CCDC85C,0.9395849591813189
ZNF750,0.9395510284407469
ZMYND10,0.9393901967304337
SHCBP1,0.9393705169009017
MRPL49,0.9393596590639185
WDR91,0.9393338717010838
CSNK1D,0.9393277641677804
HMGN1,0.9391160363466093
NAIP,0.9388601985626943
PBXIP1,0.9387604421854115
HSPB2,0.9387020813116268
NPFF,0.9385093547051757
MAF1,0.9384835673423405
HYDIN,0.9384347070759169
KCTD8,0.9383512374541092
TOB1,0.9382569099953177
ZNF100,0.9382379087805971
ARHGAP10,0.9382358729361631
GDPGP1,0.9381775120623788
PLAC9,0.9380933638257591
ZNF33B,0.9380438249445233
CGN,0.9379664628560185
SCN1B,0.9379298176562
FAM65C,0.9377167326054054
MED16,0.9376773729463417
CNTN4,0.9374025339477058
FOLH1,0.9372695254446621
STXBP4,0.9372030211931406
TPPP3,0.9369940078312149
RPL36,0.9368901797650632
NLRP1,0.9368603207133599
NOS3,0.9367361342028655
BRI3,0.9367117040696531
ZNF618,0.93669609592899
COMMD3,0.936664201032852
MAP3K7CL,0.936627555833034
PLEKHH2,0.9365725880333067
GEMIN4,0.9365522295889626
IGDCC4,0.9364857253374412
TIGD4,0.9364755461152697
UPP2,0.9363500023751521
POLR1B,0.9361450607020952
PAQR9,0.9360534477025494
IL13RA1,0.9360303747989603
PEPD,0.9359021165995973
CAPN3,0.9358423984961891
MRPS2,0.9357087113783352
F10,0.9356822454006888
ABHD14A-ACY1,0.9356781737118199
SAMSN1,0.9356686731044593
GGA2,0.9352696475953285
EEF1A1,0.9352357168547557
DR1,0.9352119653363554
NSMAF,0.9349316974192279
STEAP2,0.9348855516120499
BCL9L,0.9345611737321781
HMGA1,0.9345286002212285
TSTD1,0.9344200218513972
ANGPTL1,0.9342205090968311
FAM86B2,0.9341499331564413
JADE1,0.9339857083720706
ZMYM1,0.9338818803059196
KIAA1211,0.9337495504176873
MAEL,0.9336267211368159
INTS5,0.9335398584409503
RBM11,0.9333450959900652
PIFO,0.9333023432569442
NARS2,0.933292164034772
PEG10,0.9332623049830691
SYNE2,0.933102830502378
THBS4,0.9330139319620789
STAG1,0.9330044313547188
BTBD16,0.9329039963626248
GPR27,0.9328252770444972
VSIG2,0.9328062758297763
KCNK10,0.93277505954845
TICAM1,0.9327642017114662
KIAA0040,0.9326983760747564
C21orf33,0.9324744331869791
MC4R,0.9323814629578108
RIMS4,0.9323529611357295
TTC12,0.932278313506471
CCND3,0.9321079811887976
CREB5,0.932031297715104
HEBP1,0.9319505425525417
LASP1,0.9317177776722153
MYH15,0.9316628098724882
PEMT,0.9315399805916171
TMEM26,0.931075808060587
DDA1,0.9307731458546816
TMEM144,0.930562775263133
CD58,0.9305057716189716
BOD1,0.9304494465896216
FLT3,0.9303551191308304
FAM160A1,0.9303150808569542
PLEKHH1,0.9302940437978002
SYS1-DBNDD2,0.9301746075909852
GPS1,0.9300707795248343
EXOC8,0.9299832382141573
ARHGEF40,0.9298420863333764
NEUROD1,0.9298088342076155
