gene,all-related_score,abeta-related_score,tau-related_score,CERAD_score,BRAAK_score,PLAQUES_score,TANGLES_score,ABETA_IHC_score,TAU_IHC_score
RAB3GAP1,0.5992350880050308,0.6925313915901526,0.5059387844199088,0.6630046349391623,0.5496013137982749,0.7420890478355576,0.4895710475776845,0.6725004919957384,0.47864399188376705
CES4A,0.5992148426631559,0.6024102136053221,0.5960194717209898,0.6248352662545211,0.6443861589723058,0.5928881167760366,0.6361219877985056,0.5895072577854086,0.5075502683921579
NCF2,0.5991745781843434,0.4968670616204869,0.7014820947481999,0.14072231760530407,0.7239327085552969,0.5571251162127864,0.7041517654164319,0.7927537510433701,0.676361810272871
ZNF518A,0.599135105422811,0.6359285825772435,0.5623416282683787,0.6695471603363216,0.6355974185492573,0.6177742791414168,0.5671577575852174,0.6204643082539919,0.4842697086706614
THAP2,0.5990837569020782,0.3826987153821619,0.8154687984219943,0.4642817880143052,0.7423754232859884,0.3961542898635306,0.8603254636635697,0.2876600682686499,0.8437055083164247
ATP5A1,0.5990576302318374,0.5343865435206989,0.6637287169429761,0.4466350884574408,0.6272490991388378,0.5420741183097061,0.6731858929552995,0.6144504237949499,0.6907511587347909
TFEB,0.5990415696813001,0.6677768804981937,0.530306258864406,0.7465977646428111,0.4838211442802952,0.7067026784926606,0.4932131732707198,0.5500301983591094,0.613884459042203
HID1,0.5989381940250228,0.6287599219140558,0.5691164661359899,0.6709688583663027,0.544224648647181,0.6275850134705041,0.5512462761012222,0.5877258939053606,0.611878473659566
TRPS1,0.5989005309029874,0.6781671518762571,0.5196339099297179,0.8441438934846189,0.4582801186218688,0.7553770044584993,0.4457101364694385,0.4349805576856524,0.6549114746978468
FBXL5,0.5988627546784837,0.5403418409010193,0.6573836684559478,0.5259448014712368,0.6560637626476837,0.5440407440332792,0.7084202525804326,0.5510399771985423,0.607666990139727
FAM72A,0.5988367411107115,0.6668813351520212,0.5307921470694018,0.9249988124240802,0.4698871463568564,0.7437326529088825,0.4765803242421569,0.33191254012310073,0.6459089706091923
PPP1R16A,0.5988301811675342,0.5955202374247021,0.6021401249103664,0.4609185730087746,0.6202953331659417,0.5535583167638215,0.6128190337882315,0.7720838225015098,0.5733060077769258
SCAMP2,0.5988126502849052,0.5987619803789838,0.5988633201908266,0.7155640307005338,0.5486437882993235,0.6103386966523934,0.6020948839229365,0.4703832137840241,0.6458512883502195
RAB3IL1,0.5987551942308692,0.4724844314452008,0.7250259570165377,0.5884791563460665,0.7138674936719169,0.31874605555140845,0.7802007342612257,0.5102280824381272,0.6810096431164706
GPCPD1,0.5987303116877829,0.7023647464129553,0.4950958769626106,0.685472892731357,0.4543170081230195,0.7486532889066836,0.4641949253184398,0.6729680576008252,0.5667756974463726
MIS18BP1,0.5986687839448783,0.4809673427932238,0.7163702250965329,0.4287630887831756,0.7761378673850934,0.41711127247063307,0.7593475797202751,0.5970276671258627,0.6136252281842305
PDCD2,0.5986467289635063,0.5512510264049024,0.6460424315221104,0.6419390739622285,0.6621170067657899,0.4973717248352663,0.6222633161191372,0.5144422804172125,0.6537469716814039
EEF1A2,0.5985944756230249,0.6462738391728138,0.5509151120732361,0.7123813272348483,0.6802475586832156,0.6269111489627371,0.6098568801362659,0.5995290413208559,0.3626408974002267
TRAPPC2,0.5985778495601446,0.6297810110003462,0.567374688119943,0.5534680609938993,0.5414240053203402,0.5700608717485868,0.5750134026425261,0.7658141002585525,0.5856866563969625
NR4A1,0.5985474249960981,0.5233502308421385,0.6737446191500576,0.4090262556070548,0.6112650058700181,0.4674529550281966,0.6870751023011828,0.6935714818911639,0.722893749278972
ZNF575,0.5984532106397754,0.3385575363567885,0.8583488849227625,0.1143913843063539,0.7850928684369466,0.3260805244335262,0.8754293935219433,0.5752007003304854,0.9145243928093976
C1orf216,0.5984449541595693,0.5457087792398155,0.6511811290793232,0.5495130938727867,0.6505425525417518,0.5358668286294015,0.6467348448347234,0.5517464152172585,0.6562659898614946
PUM2,0.5983681575834074,0.4838648018331648,0.7128715133336501,0.537823275130803,0.6898282425912229,0.4745702671706512,0.7362509246126808,0.43920086319804014,0.7125353727970466
HFM1,0.5983009747170742,0.5401233269317336,0.6564786225024147,0.36097218357887856,0.6760835782001777,0.5785639153360164,0.7406497058204793,0.6808338818803059,0.5527025834865873
MNS1,0.5982498524012786,0.6695177536944922,0.5269819511080649,0.6048615965092055,0.573424765368929,0.7085871918240488,0.4559002164781248,0.6951044727502221,0.5516208714771409
KXD1,0.5982489475815299,0.6302148720697978,0.5662830230932621,0.6851593726884682,0.7309421209427317,0.5888225354406585,0.6217054947441282,0.6166627080802668,0.34620145359292626
TRIM9,0.5982168264804547,0.4794569724278803,0.7169766805330292,0.4847114869129136,0.7655100808230237,0.371067936128774,0.7759336043268481,0.5825914942419536,0.6094863564492158
TMEM25,0.5982149037384891,0.6575944914573704,0.5388353160196075,0.6185241485080649,0.5863354121567059,0.7119354773037275,0.5938788944007494,0.6423238485603188,0.43629164150136746
RAB20,0.5981797288707625,0.7616700258099837,0.4346894319315413,0.7601469879681596,0.3763278795322986,0.8170786989596841,0.34580582115785274,0.7077843905021072,0.5819345951044727
SPRED2,0.5981548463276759,0.5711862413109028,0.6251234513444491,0.7179907572662682,0.5993390291736509,0.41963029065072377,0.6705521888720744,0.5759376760157165,0.6054791359876222
IP6K2,0.5981498698190587,0.7095537655204862,0.4867459741176312,0.9017263960803209,0.5608059229500743,0.7480540720281761,0.5456198806995164,0.4788808284529617,0.3538121187033028
ADD1,0.5981055336513775,0.5723333265471853,0.6238777407555697,0.492451088837465,0.5938999314599039,0.6426224390773554,0.6439511668781686,0.5819264517267354,0.6337821239286365
ATP13A2,0.5980790676737311,0.5698450722385467,0.6263130631089152,0.4728241912607986,0.6492497913259453,0.5957057254731642,0.6233097401583886,0.6410052999816775,0.606379657842412
NME6,0.59804106524429,0.505841968706809,0.6902401617817712,0.3986156257846485,0.6988321039094998,0.4823064760211455,0.7575417857070149,0.6366038043146329,0.6143465957287986
SOAT1,0.5979552204706421,0.53807662466041,0.6578338162808743,0.5640327363785044,0.7364606165894179,0.5226440190283597,0.7050387149749933,0.5275531185743658,0.5320021172782117
GJB1,0.5979327130793958,0.5220956982607103,0.6737697278980811,0.1822223277845263,0.5447817914073793,0.5735448801905549,0.6080958747005614,0.8105198868070498,0.8684315175863029
RAB7A,0.5978174616639182,0.5294240596095251,0.6662108637183116,0.5028447532895853,0.6541622839460095,0.4996803724238083,0.7016171390956779,0.5857470531151814,0.6428531681132473
PRPF4B,0.5977792330295402,0.4822818196829964,0.7132766463760841,0.4592573239503526,0.6857952347667944,0.436301820723539,0.7355831676382171,0.5512863143750977,0.7184515367232407
CCNJ,0.5976594575153197,0.4596106560621792,0.7357082589684604,0.4096879050482156,0.8837410677325443,0.3807510908733095,0.899011258219722,0.5883929722650124,0.4243724509531146
SETD1A,0.5975516708627682,0.48687197026762297,0.7082313714579134,0.5991714113152233,0.7758358837939996,0.5268290365705522,0.7749855794352568,0.3346154629170936,0.5738726511444839
RAB18,0.5974859583285265,0.5554306150286036,0.6395413016284492,0.5267889982966767,0.6053977022102485,0.5911752929919448,0.6064346256421392,0.5483275537971892,0.7067915770329601
ARSD,0.5974752135940119,0.4801701965947108,0.714780230593313,0.5402153923411531,0.7547981460243351,0.3716963334441737,0.7497017487903691,0.5285988639988055,0.6398407969652348
APBA1,0.5974685405483661,0.5873689425145394,0.6075681385821926,0.5709654652922455,0.7004377065533829,0.526174173277506,0.6120467701328048,0.6649671889738666,0.51021993906039
ADAMTS8,0.5974378897793823,0.7774632021118492,0.4174125774469152,0.8255695274805065,0.3636995365060837,0.821915865335677,0.3675703553905765,0.6849042135193643,0.5209678404440854
NCAPG2,0.5973845054142152,0.6762749475770059,0.5184940632514247,0.7765545368793221,0.4785700228693193,0.6695010145291429,0.5855902930937372,0.5827692913225525,0.4913218737912174
SLC16A1,0.5973793027006608,0.6470985823736588,0.5476600230276626,0.4859832110695648,0.4757741298461581,0.6809621400796694,0.6466595185906526,0.7743503959717422,0.5205464206461772
EFCAB2,0.59735317603042,0.3970459897257717,0.7976603623350683,0.5277994557509211,0.7647751409822273,0.30291668645959874,0.7979648341804707,0.3604218269667952,0.8302411118425072
NACC1,0.5973505746736428,0.6126466656261239,0.5820544837211618,0.6253157255410257,0.4889453647215303,0.6446840708745307,0.5161008150163885,0.5679402004628152,0.7411172714255663
POLB,0.597304541968933,0.6849080590032957,0.5097010249345701,0.6237915566745158,0.4988022448577963,0.7770173521807284,0.497166783162209,0.653915268154643,0.5331340467837052
RPS2,0.5972698195110806,0.6672274287058589,0.5273122103163023,0.5130327974538372,0.4644310832728236,0.7069714099579938,0.4730997088742457,0.7816780787057457,0.6444058388018374
DYSF,0.5972190365026907,0.8276279924085622,0.3668100805968191,0.7556593082200611,0.5459429013497649,0.8474344967053249,0.39850501157038265,0.8797901723003007,0.1559823288703099
ARPP19,0.5971628245758093,0.4381741189883209,0.7561515301632976,0.527041443006535,0.7241505439097716,0.4286334733541894,0.7779409469391081,0.3588474406042384,0.7663630996410129
CD72,0.5971544549931348,0.5013538365488365,0.6929550734374329,0.6259570165378426,0.4994625370693344,0.4426801213363285,0.6543482244043457,0.4354243717723383,0.9250544588386188
RHOT1,0.5970937189675102,0.6327648803262781,0.5614225576087424,0.7371568753859624,0.5667655182242011,0.5776328558147111,0.5618095942562041,0.5835049097781607,0.555692560345822
DLG4,0.5970742653429154,0.5860334285656119,0.6081151021202191,0.4884106162501103,0.5600038002429443,0.814130117603947,0.5953718469859326,0.4555595518427783,0.6689696591317803
MARC2,0.5969833309581815,0.5690529025486509,0.6249137593677121,0.7822827245027448,0.5522641983183925,0.5094469967901516,0.5627616908366645,0.41542898635305625,0.7597153889480791
NKX3-1,0.5969145646572883,0.3563537573771085,0.837475371937468,0.4154615598640056,0.8825806364049702,0.4032641372430594,0.8631803961753273,0.2503355750242605,0.7666650832321068
UQCRC1,0.5969092488412652,0.6360747109666414,0.5577437867158889,0.5368888225354406,0.5413893959649564,0.7311267041714448,0.5031942399174806,0.6402086061930388,0.6286477242652297
PCDH17,0.5967835919986789,0.5245145076536439,0.669052676343714,0.5035735855970792,0.6590109867737973,0.5797474195671795,0.7202573307365011,0.4902225177966734,0.6278897115208436
CLCN6,0.5967794072073417,0.5934278417560742,0.6001309726586093,0.8039597174247926,0.6332358390054224,0.5721577915159577,0.5674705990132939,0.4041660163274723,0.5996864799571114
PPP1R9A,0.5967493219507009,0.6479821388581627,0.545516505043239,0.6775045976153473,0.6843823587293617,0.6471996959805647,0.5676002144422805,0.6192421229785758,0.3845669419580751
ZNF674,0.5967294159162317,0.6787448792857352,0.5147139525467281,0.3668469520015744,0.40985688013626576,0.8006372193079485,0.4646658839975841,0.8687504665476828,0.6696190935063346
CYSRT1,0.596723760792803,0.5513982858189863,0.6420492357666198,0.7256380675764629,0.6256977856798704,0.4946911963300511,0.660577908373428,0.4338655935504449,0.6398720132465611
PABPC4,0.5967133553656941,0.6939153133956301,0.4995113973357581,0.6422912750493693,0.5991286585821018,0.6828405458777542,0.4831594948391342,0.7566141192597671,0.41624603858603815
GNAI2,0.5966770494732817,0.5927150699991177,0.6006390289474458,0.7642458214292983,0.4814242767662647,0.6591643537211844,0.5202288289144197,0.3547350348468705,0.8002639811616529
PCSK6,0.5966479821388581,0.5590137012330431,0.6342822630446731,0.44000027144592463,0.6806079031480938,0.6148508065337033,0.7339035959798857,0.6221900257195013,0.4883352900060397
ZNF627,0.596569828333073,0.5904704384077886,0.6026692182583577,0.5877652535644239,0.5883108598728274,0.5832158198684845,0.5746394858814189,0.6004302417904572,0.6450573090208268
SERINC5,0.5965478864541697,0.4593199827179426,0.7337757901903966,0.4144958909873166,0.7502928222911392,0.34616345116348496,0.7818728411566312,0.6173006060030266,0.6691617071234195
FAM126B,0.5965227777061463,0.6717947325918336,0.521250822820459,0.7004865668198076,0.5715653607855647,0.7042311633493711,0.4398163668320224,0.6106664676063221,0.5523707408437898
TBC1D10A,0.5964382901621211,0.5893482357145927,0.6035283446096497,0.6439063783006128,0.5673389477398733,0.6694161876777123,0.5687538596217403,0.4547221411654531,0.6744922264673352
DDN,0.5964120503894117,0.4494106230362583,0.7434134777425653,0.44809546753167423,0.6827536831818889,0.5402228571040791,0.7905645396616425,0.35991354447302154,0.7569222103841642
SNX29,0.5962923879776599,0.6324687780635501,0.5601159978917698,0.8244491344268079,0.4393426936936324,0.6580297097564453,0.5391472526279356,0.41492749000739704,0.7018580473537416
TAF10,0.5962879769813856,0.5799358482798246,0.6126401056829466,0.5152152226874503,0.5295916774679524,0.7399256238166655,0.5687301081033395,0.4846666983353579,0.7395985314775477
C11orf1,0.596274065377751,0.6142212781936179,0.5783268525618841,0.4395625648925412,0.612722670485006,0.6697860327499509,0.5987153821619312,0.7333152369383616,0.523542505038715
FAM200B,0.5962573262124019,0.5962852625221399,0.5962293899026639,0.7956514362882486,0.7636052090472929,0.494425179323964,0.7433024111184247,0.4987791719542072,0.2817805495422743
HUS1,0.5962273540582296,0.6609389314531179,0.5315157766633414,0.7166016327472363,0.7077348516208714,0.5592179642912886,0.5198067305017001,0.7069971973208289,0.3670057478674528
EIF3B,0.5961797379189597,0.6156852765468459,0.5766741992910737,0.5944516453016103,0.5926390651402356,0.6093424901091891,0.56552229588963,0.6432616942297384,0.5718612368433554
PCID2,0.5961796248164912,0.4966480952413268,0.6957111543916558,0.6358043960667485,0.7413391784689095,0.4278523877062144,0.7252213980822347,0.4262875019510176,0.6205728866238232
ADAMTS7,0.5961216032501125,0.4554493900383869,0.7367938164618382,0.18260574515299371,0.7810395021681743,0.46208918355852,0.7867235798288532,0.7216532414036468,0.6426183673884867
SORT1,0.5957815041271091,0.5644966827045969,0.6270663255496213,0.5856662979526192,0.6136768029099002,0.5242672656573403,0.612786460277282,0.5835564845038309,0.6547357134616818
ZNF30,0.5957794682826747,0.6318817762516485,0.5596771603137011,0.2958835225537633,0.5371656973785109,0.7155009195230695,0.5481918308348998,0.8842608866781126,0.5936739527276922
HS3ST5,0.5957648780642287,0.7097609692429147,0.4817687868855427,0.7672609070365567,0.4719874591982847,0.892062242550506,0.4576205050251429,0.4699597581416812,0.5156983964332006
REST,0.595748817513691,0.4966512621104469,0.6948463729169352,0.8036977721075741,0.5918396568923511,0.4975067691827444,0.6478891686289945,0.1887492450410222,0.84481029322946
ANKRD39,0.5957107019817813,0.8194420881430154,0.3719793158205471,0.9100136401577098,0.3830502378544913,0.7791380234664996,0.3584090554360441,0.769174600804837,0.3744786541711059
LXN,0.5957085530348786,0.5690630817708228,0.6223540242989345,0.4756506219504747,0.6927856459395083,0.4938850019340522,0.6819373095637188,0.7376536214279414,0.4923391173935766
ESF1,0.5957021061941701,0.5214899214390254,0.6699142909493142,0.4992297721890077,0.7429719257052503,0.571330560060804,0.7098745241213636,0.4939094320672645,0.5568964230213289
E2F6,0.5957006358620783,0.5055433781897724,0.6858578935343843,0.6195760014658079,0.6550505907341932,0.5775792452446067,0.6936203421575878,0.3194748878589025,0.7089027477113721
CYP2U1,0.5956964510707411,0.6744191622726357,0.5169737398688463,0.7548049321724498,0.37964359150102794,0.7002056202878679,0.4467870981752048,0.5682469343575893,0.7244905299303062
DOT1L,0.5956560734894599,0.4564987547418209,0.7348133922370991,0.4221146994754305,0.7857748763224505,0.5083978582916551,0.7876274947577008,0.438983706458377,0.6310378056311458
DTD2,0.5956397867339852,0.5884409277116882,0.6028386457562821,0.4976472424487139,0.5247029363662891,0.5088898540299539,0.5710679361287739,0.7587856866563968,0.7127450647737835
TCTN3,0.5956327743809336,0.6980082655284034,0.4932572832334639,0.6521115099858166,0.4449351583547662,0.7218405390916064,0.4517362359950869,0.720072747507787,0.5831004553505384
NFRKB,0.5956009925872642,0.6908158533468152,0.5003861318277134,0.5964270930177321,0.6056168947943457,0.7132336674380257,0.5639743755047201,0.7627867995846873,0.3315671251840743
FAM169A,0.5955677404615035,0.6111016859053966,0.5800337950176102,0.6067875053440916,0.5784960538548715,0.6389769203102628,0.5132818490896385,0.5875406320618356,0.6483234821083207
PDPR,0.5955241960111023,0.7630118734971512,0.4280365185250533,0.8792330295401029,0.41196465774062,0.8496644249757397,0.3693530765002475,0.5601381659756107,0.5027918213342923
C16orf62,0.5954584834768604,0.5630496497216549,0.6278673172320659,0.7400240229643249,0.657678865898927,0.5361599902279468,0.7463012099702089,0.4129649359726928,0.4796218758270618
FAM168A,0.5953908482006528,0.5926370292958013,0.5981446671055043,0.6904423889955819,0.6349310188044165,0.5876322450613807,0.5621421155138131,0.4998364538304413,0.5973608669982833
EIF3A,0.595370602858778,0.6342318193436889,0.5565093863738669,0.6741230600099076,0.6660828317238849,0.6068859044917515,0.6292014739513705,0.6216864935294079,0.37424385344634536
PPFIA2,0.5953202722602624,0.6013658254105055,0.5892747191100193,0.40501632068621535,0.6236551550974151,0.6641270638372954,0.5937804952530896,0.734954091708006,0.5503885069795531
RPL21,0.5953106585504334,0.5103142665191811,0.6803070505816861,0.3425552562110221,0.6335337509076471,0.4835551272742077,0.6610583676599324,0.7048324160723133,0.7463290331774782
CDCA7,0.5952789898592327,0.5285585995199932,0.6619993801984724,0.7741820994985037,0.6858895622255854,0.4928826878575453,0.7186415488704457,0.3186110112039305,0.5814670294993861
PAFAH1B2,0.5952224386249453,0.5296253820035876,0.6608194952463031,0.6630039563243509,0.6549908726307858,0.5038748905733615,0.671997638420456,0.4219972991130501,0.6554699746876675
AMPD3,0.5952084139188422,0.5332837944520978,0.6571330333855867,0.6237827346819673,0.5406911013239772,0.5619697473517058,0.579269674739921,0.4140989013226203,0.8514383240928618
DNAJC14,0.5951948416226132,0.5313823157504235,0.6590073674948028,0.4738529713149519,0.7124478314863697,0.5455764493515834,0.7011217502833217,0.5747175265847351,0.5634525207147171
GCLC,0.5951917878559617,0.6307799320027959,0.5596036437091275,0.7268493950148958,0.5030273006738644,0.6794284706057994,0.5465977646428112,0.4860619303876926,0.6291858658107071
RGS8,0.5951838706831616,0.6152937158006413,0.5750740255656819,0.5259590523822775,0.553263797935654,0.8037011651816318,0.5579957790158726,0.5162209298380146,0.6139624997455192
PPP1R14B,0.5951276587562799,0.4605810752425482,0.7296742422700117,0.25467803120270904,0.6589329460704809,0.5249038063504773,0.7526062201833613,0.6021613881744583,0.7774835605561929
C10orf35,0.5951164616118911,0.6176532595000417,0.5725796637237406,0.7424405703078872,0.4281143330234325,0.6916503233599574,0.508655731920005,0.4188688848322805,0.7809689262277845
C7orf31,0.595085132228096,0.6142855203957681,0.5758847440604239,0.2780305240942189,0.6521264395116687,0.6854138532427608,0.6088769603485367,0.8794121838503247,0.4666508323210662
RMDN1,0.5950497311554322,0.4244314904417104,0.7656679718691541,0.4575478932403179,0.7596828154371298,0.3566969102667636,0.7596163111856078,0.4590496678180498,0.7777047889847243
PPM1J,0.595038873318449,0.5662606288044842,0.6238171178324136,0.767069537659729,0.7181943417097023,0.6358966876811053,0.6373095637185372,0.29581566107261864,0.5159474480690012
TAF7L,0.5949911440767107,0.4105409238662043,0.7794413642872172,0.3667234441058911,0.9025108748023536,0.3567688434367769,0.9295496033496434,0.5081304840559449,0.5062636147096548
UQCRQ,0.5949032634586283,0.592861198388516,0.5969453285287406,0.6472695933061435,0.4866808270957323,0.6001947624508852,0.5281231550159815,0.5311192394085194,0.7760320034745082
SLC7A7,0.5948870898056221,0.4473679924538034,0.7424061871574409,0.20725914263804734,0.8622364429726044,0.2873044741074518,0.8502554984765099,0.8475403606159111,0.5147266200232085
TLDC2,0.5948556473193584,0.5919009584303189,0.597810336208398,0.6251128197124034,0.4977782151073227,0.5979037588474407,0.6011095352167157,0.5526862967311124,0.6945432583011555
RARS2,0.5947937802690483,0.5693300035966586,0.6202575569414378,0.4797005951451898,0.6139916801824118,0.5800622968396908,0.6532861922244315,0.6482271188050952,0.5934947984174703
LRRC23,0.5947304428866466,0.4577087249506309,0.7317521608226619,0.44810903982790345,0.7540292754429658,0.6279243208762276,0.745751531972937,0.2970928141477616,0.6954756750520834
CHST7,0.5946801122881309,0.5943760928526026,0.5949841317236592,0.4436403612945259,0.738981670613943,0.4720892514200015,0.6988979295462104,0.8673986658432807,0.34707279501082383
CEP76,0.5946485566993985,0.6013961368720834,0.5879009765267137,0.5881486709328921,0.5058408376821232,0.4828242591222795,0.5323556755949755,0.7332154805610788,0.7255064163030424
TENM2,0.5945629381306875,0.6208707985260485,0.5682550777353265,0.6415074749421481,0.4857083720709286,0.7761955496440662,0.4943417097021557,0.4449093709919312,0.7247151514328951
RNPEPL1,0.5945602236714419,0.5667381474268058,0.6223822999160781,0.5057722975861676,0.5467375592939694,0.5438011930048383,0.6349283043451706,0.6506409516894115,0.6854810361090943
JAK2,0.5945458596579329,0.5325692130556443,0.6565225062602215,0.6627983360364825,0.6792852828805843,0.5938890736229211,0.6413907531945789,0.34102022950752925,0.6488914827055009
CENPH,0.5943057431171492,0.5954838184298211,0.5931276678044775,0.6488114061577509,0.5155097415156182,0.5697670315352303,0.5624977096750113,0.5678730175964819,0.7013755522228028
NDUFV3,0.5942710206592969,0.5367650884348202,0.6517769528837737,0.39797297755820815,0.5561078726104278,0.6615266118798311,0.6053135539736291,0.5507956758664211,0.7939094320672645
ASAP3,0.5942581269778793,0.4466246830303318,0.7418915709254268,0.3913829491242477,0.7603648233226338,0.3630813184128556,0.7765837173162139,0.5854097815538921,0.6887261721374328
ASB13,0.5942471560384276,0.6028361575019736,0.5856581545748815,0.5395510284407469,0.4890037255953145,0.6671299343779478,0.5232792024918734,0.6018275096872262,0.7446915356374566
FAM214B,0.5941194633514072,0.6119295959753619,0.5763093307274524,0.5671672581925773,0.5129744365800527,0.4965030978766144,0.5181576965098842,0.7721184318568941,0.6977958590924204
HOPX,0.5940933366811664,0.5355895013764571,0.6525971719858757,0.5780230593312932,0.7310513779273747,0.4131535908902748,0.6582353300443136,0.6155918539078034,0.5685048079859389
PRICKLE2,0.5940693589578286,0.6636660581753859,0.5244726597402715,0.6761012221852756,0.4819067718972034,0.639376624434205,0.4910965736738169,0.6755203279066772,0.6004146336497941
SMAD1,0.5940545425344456,0.4840844468271364,0.7040246382417547,0.5539071247769054,0.7217021016700716,0.5178740355186991,0.7224682577921947,0.3804721801858049,0.6679035552629975
SEC24A,0.5939975388902837,0.7247744171264281,0.4632206606541393,0.7499087263078599,0.4532481897949904,0.7461532719413135,0.4071091687647174,0.6782612531301109,0.5293046234027102
CDKN3,0.5939827224669006,0.5022595611171811,0.68570588381662,0.5423984961895779,0.6638549392979052,0.6660855461831312,0.7241410433024111,0.2982946409788341,0.6691216688495438
ANKRD9,0.5939701680928889,0.4584518081691651,0.7294885280166127,0.6118574366004111,0.7589587334333164,0.3660835103386967,0.7877686466384816,0.3974144775683873,0.64173820397804
CD6,0.593887490188361,0.5431551517043413,0.6446198286723805,0.3562388452690368,0.5013708019191226,0.7385290345347083,0.7310323767126541,0.5346975753092786,0.7014563073853649
ZNF808,0.5938456422749884,0.541399575187128,0.6462917093628485,0.5573069849822542,0.5936766671869379,0.5783867968702285,0.6121112385398926,0.4885049437089016,0.7330872223617153
THEM6,0.5937184019978421,0.623510836347514,0.5639259676481698,0.6611615171112726,0.5334394234488562,0.7154473089529652,0.4863035172605678,0.4939236829783045,0.6720349622350855
XIAP,0.5936711251659779,0.5749711023192793,0.6123711480126764,0.5637151446467473,0.6108401929980523,0.5550587341119307,0.5568523130585848,0.6061394281991598,0.6694209379813923
YIPF1,0.5936137822144106,0.4764640549044623,0.7107635095243591,0.4247504394030905,0.690010111360691,0.3012751172307086,0.7201616460480865,0.7033666080795877,0.7221187711642993
ACTR3B,0.5934216211203026,0.6400269636285082,0.546816278612097,0.630444696285941,0.4890756587653281,0.6964501659213218,0.5141674414185765,0.5931860286782619,0.6372057356523865
MYO5C,0.5934211687104282,0.39501399077536253,0.7918283466454938,0.4291763652033467,0.7829979845140099,0.4470409001146861,0.8293012303286528,0.3088247070080552,0.7631858250938185
MARK2,0.5933110069060369,0.5703750704062868,0.6162469434057869,0.7005055680345278,0.5271425566134408,0.6148555568373838,0.5948873160105593,0.3957640863469488,0.7267109575933606
MAGED2,0.5932469909088235,0.6351728318822287,0.5513211499354184,0.6087900976526712,0.4611092637707909,0.6417700988741782,0.4572316587381836,0.6549582991198365,0.7356225272972804
CAND1,0.5932046905855768,0.5093642057831554,0.6770451753879979,0.4958068390800697,0.6101215399127303,0.5220631247497609,0.6491412129561139,0.5102226535196357,0.7718727732951496
TCEAL4,0.5931776590955874,0.6192554690698681,0.567099849121307,0.6380411104852777,0.6068146499365495,0.6455805210404523,0.562316519520355,0.5741447756838741,0.5321683779070162
SRRM4,0.5931605806228326,0.5838528129714958,0.6024683482741694,0.7630948907090847,0.5797141674414186,0.5442972604320063,0.6082953874551263,0.4441662877733968,0.6193954899259633
MYPOP,0.5931077617700083,0.6718648561223497,0.5143506674176669,0.5937886386308265,0.5187216254181962,0.6669311002381939,0.5294708840315147,0.7548748294980286,0.49485949280328995
TMEM125,0.5930789206405219,0.5134632654492317,0.672694575831812,0.1414016110315624,0.5708120983448585,0.5777034317551014,0.7009256306028139,0.8212847535610314,0.746345998547764
BFSP1,0.5929854980014794,0.4983984690449854,0.6875725269579732,0.3667621251501436,0.6585583506945625,0.5516480160695986,0.7098202349364474,0.5767852659152141,0.6943389952429101
SPIN2A,0.5929507755436272,0.6836811234242001,0.5022204276630542,0.5313031440224216,0.3854674638128652,0.8088511729857016,0.4788475763272009,0.7108890532644766,0.6423462428490965
SFSWAP,0.5929360722227123,0.5777805676386691,0.6080915768067555,0.6105348163329012,0.5850440081705226,0.6960450328788874,0.6795065113091158,0.4267618537042189,0.5597242109406282
MAP6D1,0.5928643652576361,0.4592125353727971,0.7265161951424751,0.5591955700025109,0.6378402405010892,0.5360554835469838,0.8090520429698901,0.2823865525688964,0.7326563019564463
HSPG2,0.5928282855701609,0.5925580837727364,0.5930984873675852,0.5849829328374923,0.6963992698104626,0.6439403090411854,0.5970839921552127,0.5487510094395318,0.4858122001370802
ANKRD62,0.5928108677900005,0.4037113444038029,0.781910391176198,0.43641039909337065,0.7444173752536324,0.21281360486974,0.7928066829986633,0.5619100292482979,0.8085071152762984
MRO,0.5927379166977698,0.6611628743408953,0.5243129590546441,0.6052809804626795,0.6052171906704035,0.6837519255695278,0.5849259291933304,0.6944557169904787,0.3827957573001986
ATP1B1,0.5926803475412654,0.5442565435433194,0.6411041515392115,0.4866021077776044,0.6423842452785373,0.4875786344912766,0.671509714371026,0.6585888883610773,0.6094184949680712
IMPDH1,0.5926647394006023,0.5572420641652925,0.628087414635912,0.5278123494323385,0.7532997645206609,0.6764717458723255,0.6463595708439931,0.4674420971912134,0.4846029085430818
PIK3R4,0.5926137301872751,0.6592172856764772,0.526010174698073,0.7971884988361757,0.6520891156970393,0.5235940797643849,0.5492016096743326,0.6568692784288709,0.37673979872284696
WWC1,0.5926019675305435,0.6130800742857017,0.5721238607753855,0.5533228374242497,0.6400287732680053,0.7135505805549716,0.6485270665517546,0.5723668048778837,0.4278157425063961
YLPM1,0.5925809304713884,0.7414864378829932,0.4436754230597837,0.6404522289103479,0.4474216030239076,0.8230742608188167,0.42160438113722254,0.7609328239198151,0.4620002850182208
ATP11A,0.5925514107270905,0.6836596339551706,0.5014431874990103,0.6662151616121172,0.6245163172931409,0.7011604313275738,0.5312488548375057,0.6836033089258208,0.34856439036638404
MLF2,0.5925309391802785,0.6252161953686801,0.5598456829918771,0.63824876661758,0.4708365284780706,0.6555629449168359,0.5315779830210574,0.5818368745716245,0.6771225374765028
FAM20B,0.5925037945878205,0.5246124543914296,0.6603951347842116,0.36532142590544175,0.6811847257378238,0.5964922400396309,0.6715008923784771,0.6120236972292158,0.6284997862363338
